return_id,order_id,product_id,return_date,refund_amount,return_reason_code,processed_by
afc9909b-fdbe-49a4-9af8-5e582cbf6a50,788600e1-b7d7-4944-84b7-e59cbe99b5d8,2128d077-6c23-4e42-a99f-af8d33664fcc,2024-04-10,58.39,BUYER_REMORSE,Louis Cannon
a00add3b-916c-4df8-9326-13923c9f1a48,a41cd5ee-0042-469d-8d07-74f9c0ede8ad,5456335b-857d-44f5-8666-735ad23c27c5,2024-04-30,1436.88,BUYER_REMORSE,Julie Ramirez
739bec79-6dc6-40e9-99d2-02f55d5fc919,d16ba9e3-412c-4a8f-8321-f56816f3d299,8190cc38-5d91-4569-9962-461fcb67f2f9,2023-12-22,20.04,NOT_AS_DESCRIBED,Monica Norton
bb92eecc-4f20-43c9-b070-47b3b4ca4eac,a246558f-e010-4c66-a09a-9dd5e2e6c7d9,563e4974-6d2b-45ad-8d5b-c3daf8d0d879,2024-01-02,318.67,LATE_ARRIVAL,David Stevens
41f98b89-bdbd-4160-88c5-1150c8c38568,ec8c01d8-bf5c-4b08-86b2-811c3ae5c468,13c9ca2a-2700-466e-b184-bf0f32fd54e7,2023-09-19,44.5,WRONG_ITEM,William Gould
4652ece5-dc25-4cf1-bc94-39a14aad3c51,e31331c3-16a6-4f54-b67f-2dc9a2527a5a,40a52275-89bd-4955-b99f-f5b288d98a67,2023-09-10,112.11,FIT_ISSUE,Christina Johnson
f843f8cf-d95c-4b93-998a-5a309cdbd720,41f17c1e-a92e-41c4-87fd-cddd7a002add,d510329f-4469-46dd-9233-dd45df975640,2024-04-01,19.49,NOT_AS_DESCRIBED,Paul Banks
2995c4d2-f0ca-4b13-98b7-5132b5f746a9,c6919555-c334-4561-9f88-2c937feb4112,77920bce-ba7a-40af-aa56-3d4c40cbdede,2023-07-17,44.43,LATE_ARRIVAL,Robert Austin
e95183d6-4a32-4eab-91a6-fe2709d75266,f74ae5ed-0ec2-4ff1-8d76-6c56259c3bd3,4f74efad-861a-4c76-ae79-631a60942fa9,2023-08-10,953.59,BUYER_REMORSE,Ellen Wheeler
12bcc673-3da1-4d3e-860f-7e57028fe206,418bf798-81ee-4389-9a6d-3fd84484d9c8,8c75f3f4-3d6c-4b9b-9ca9-06f564fceca8,2024-04-17,59.55,FRAUD_CHARGEBACK,William Hernandez
cb3b71a3-0d0d-4976-863d-23c73eeb996d,bdc0bdf9-4fe0-464d-ad7b-6f5c8fb74c95,f5299b57-d5f8-4212-8586-2643ed32ae2e,2024-01-22,123.25,NOT_AS_DESCRIBED,Jason Gonzalez
dc62c082-1228-4895-9faf-7b80f2e653d3,86d1fddb-2b06-4268-b7eb-a88957604fcf,b5699bc0-5dc1-4f38-9a6c-bd177d46b820,2024-01-18,1928.7,WRONG_ITEM,Margaret Rodriguez
830e4ac2-1447-4bb1-ad69-c15842094678,c92f1a2c-a46a-409f-a616-3f30d84ae993,b4345195-a0a9-41a4-89e5-0c33c935854c,2024-01-11,153.23,DEFECTIVE,Cody Gutierrez
60a2e87e-bab5-4895-ad62-33c1b420adc4,433a2736-3082-4133-abf0-523168765761,c59a3efb-f772-48bd-8ba3-2d724ba9fd9d,2023-10-28,72.77,BUYER_REMORSE,Vincent Holmes
1eb7a7d0-83a0-48f4-9418-a976ad85617b,42308414-6d42-4684-9394-beabacf7e8d1,77c937f5-c5c3-4155-982c-ab26f8ced167,2024-04-30,10.13,NOT_AS_DESCRIBED,Keith Rogers
12646747-b12c-4860-b29e-74b493be467d,7edfce02-6358-4c5f-b918-2a9c3ed3616c,d9210255-3d10-4f5d-8bd6-40758af9009f,2023-06-14,777.85,NOT_AS_DESCRIBED,Kathleen Oconnor
00b77e4c-2988-4514-afd9-19d995de2e5a,03f14c9a-eb2d-412b-bb34-d05fb32a73a6,d9aa346c-d28e-475f-bc81-d5802479c5de,2023-10-03,78.21,NOT_AS_DESCRIBED,John Aguilar
270fc0a1-11fd-4048-bc8a-d9437008bee3,892f1805-d045-499d-9558-b5ea2023e583,11209ce2-5ea3-4809-8709-7077ed377ea8,2023-07-07,186.07,DAMAGED_TRANSIT,William Armstrong
9c3a336f-5620-4cd0-b47e-e6d57c889be8,f633d0a7-8a42-4338-a9fd-fc2cdfa1aa80,66640f5e-18b4-44d0-ae24-551147466af3,2024-01-25,15.1,DUPLICATE_ORDER,Ashley Miller
55c1d1e9-99a0-44b7-9455-c1b99af9569b,5702dad5-c751-412b-a6cd-210cf9b9e4e7,ac59d297-6226-41f4-b228-2693bf0db85c,2024-01-19,220.03,BUYER_REMORSE,Michael Galvan
c361c6b8-2e82-4b6e-87d9-1fa32ac1dda0,b2306e69-8589-46af-b20b-d76447db8134,a704d907-e105-4b80-9af5-c74c8199d94f,2023-12-16,57.63,FIT_ISSUE,Kenneth Flores
79b5ce88-d35a-4a20-a423-fd6523a6b99c,574b3b04-dfc6-46db-b720-cbcf89026cd4,ab8fbcc7-69b0-440b-99cc-9fc7657e2883,2024-03-19,105.23,WRONG_ITEM,David Ford
227a7c55-d917-4449-b1c2-17795f3bf7b5,ed10b903-d8a4-4c71-b05a-448c2ab6d204,b589acef-6395-4a81-b9c2-072f967949b3,2024-04-30,19.72,WRONG_ITEM,Jeff Thompson
05e67a93-abfa-4313-a455-133e65c92955,9e4ed060-3665-4340-b4f8-1a7b39e5ecf0,871021d9-ec29-4ac3-b13b-212a58a80f76,2024-01-21,370.48,WRONG_ITEM,David Rhodes
127fe987-6e49-41be-b93c-662960943db6,0f493c94-5515-42f3-b2a8-97b1804cf18e,910893fc-6864-47ba-8a2e-be7408706295,2024-02-25,58.15,NOT_AS_DESCRIBED,Michael Vazquez
9f234270-fd19-4663-944a-a8f927187dae,66f5a051-e712-498c-8b8b-32a02fb08ba4,e2779e13-e002-49fe-af01-2af5a684e50c,2024-02-29,298.72,NOT_AS_DESCRIBED,Thomas Roberts
8892f78e-df7d-4ffd-a5aa-c0498f0dfc0f,676de4bb-58c9-4b1a-8169-219c9ed883fe,64068f4a-161e-438f-8add-eda395e64896,2023-07-03,185.57,DEFECTIVE,Kayla House
488e6cb8-536c-4159-995f-0afa8fafae1f,db1f42a5-ddf1-4851-9786-f4976369c476,9b32b253-3785-43a4-8686-18b418a27c99,2023-12-19,44.85,FIT_ISSUE,Veronica Dean
2e24b05b-0b43-4dd6-be56-6d6f6347c8e2,ffcf406f-3bc6-4f8a-83ae-e3114dda5216,d477ab2b-b37c-4857-9e89-d61e4d6cc3d7,2024-01-13,406.23,FIT_ISSUE,Terry Rollins
bbd856a9-277e-4271-88be-a363e67b93ad,cb8790ca-241b-4743-b941-923164af4b58,981c2fb6-7aba-4942-be61-84674e4e147c,2023-05-22,64.96,FIT_ISSUE,Joseph Davis
00f03d58-24b0-42b4-9c1f-39d062fab8af,57f1d4ec-439a-4f7e-bf70-2ccb0ab57cc3,da075910-30a9-4241-98ba-752d16e5bbd6,2023-04-28,1995.41,BUYER_REMORSE,Luis Hudson
ad7cb25f-90fc-466e-8c77-14745b775983,5c2b77ae-5b14-48f7-8ee4-a26eb517c06a,842418f2-b691-414b-b547-837d86ad463a,2023-06-06,32.94,BUYER_REMORSE,Kevin Adkins
53eb18ad-dd45-481f-9d83-02e7da608e02,1a4a65ca-68ac-4389-bb50-62c8e2fa428d,9e5f18d1-a4b9-4499-be86-ad2e8472aa91,2024-04-10,156.5,DAMAGED_TRANSIT,Crystal Stewart
341ff4d5-7e37-4c77-af2d-f39d2862ad86,ed2a7a85-2c95-43ae-ade8-8ae8f716f8ee,6d93cbbf-1a22-455c-babc-0b8c00bbd484,2024-01-25,388.23,DEFECTIVE,Anna Franklin
63563ac9-9434-49cf-87fd-c7d64f6155b3,acfb7f24-24f8-4c0a-b7f5-cfaf31d6c443,316bec48-b689-467a-99e0-589abf9f7ac1,2023-12-31,112.41,DAMAGED_TRANSIT,Christine Bradford
adb8cb72-6a5c-4a31-87fb-024c7ec21706,a096f08c-2b9f-4fa4-82bb-bab837c389b8,a9d00492-6c65-42a1-8412-38486879c07b,2024-04-30,859.43,WRONG_ITEM,Erika Sanders
8783c3c7-b621-43f8-8ee4-6c3f9f71a22a,cfc70303-2260-4588-877c-d585ae064fc2,5c43048a-9588-438d-9450-c35c7d8ed7bb,2024-03-09,932.8,NOT_AS_DESCRIBED,Richard Jackson
5b995f04-797a-45c3-8292-0a32daef7497,bbc16460-990e-4c64-a2c3-0049f41face2,0f7f4848-d5fd-4972-9167-bbe65fc56ac1,2024-04-24,90.26,BUYER_REMORSE,Edward Williams
9698c521-20cd-4df1-a562-ed727932f982,bca5687a-a020-468f-b231-b3cbd0d1a649,fe97482c-fe6e-45e5-8264-54e4b53517e0,2024-04-21,442.15,FIT_ISSUE,Stephanie Oneill
1ac26230-68c3-4b26-83c4-b9cdc648eecd,3de1bf42-b209-498f-a828-e664a7723229,076268e9-6e03-45ec-bf57-510a82d153d9,2024-02-07,120.6,FIT_ISSUE,Matthew Smith
149389ae-6240-46bd-8902-00150dde8151,3502496b-f6fa-4b9f-91da-effffc9336cc,7bb959fc-14ff-4c80-bfa1-05031afedbc8,2023-10-12,53.9,NOT_AS_DESCRIBED,Amy Gonzalez
174f24cb-f8ec-466c-ae5d-48817d5578e1,2a3dd31c-4e5e-4870-89a4-71594ef6a483,8e23d648-08e3-4072-9c79-1fad0ef8fe7d,2023-08-15,89.93,BUYER_REMORSE,Mr. Wayne Martin
2def3044-39b7-4ec7-be8f-e087935a2e46,3d43a6c5-4092-4fd8-a662-7589aa2d143b,1a8e516f-a526-456b-9b17-e7e794a3ac59,2024-04-30,170.77,BUYER_REMORSE,James Reynolds
1a18f9c6-26fb-4e00-a6c7-4bccf99237db,b3dbe58a-6768-473f-b55f-b117e3acdc84,a314f70f-1261-47c0-b067-36d04ff98ab2,2024-04-21,34.39,BUYER_REMORSE,Rebecca Walters MD
9a07b43a-a8c2-4dbf-8b4b-d037c52e6919,a93a29be-f2e0-4acd-a4c1-f2ebebefe07f,29c0c7b7-8681-4139-bee4-69a3095f5555,2023-05-27,22.07,FIT_ISSUE,Jaime Rodriguez
493c3f70-ec69-4379-99b6-38cb35a8ec5c,c29d2c30-9047-4edc-af5f-b9a982abd420,3c6da67b-c8a1-4cd4-a6f9-fc10e10cdd9e,2024-04-30,128.23,BUYER_REMORSE,Steven Christensen
2a93f846-5d31-43eb-8e6c-f00864afb065,83599c0a-a87d-47ca-8aa8-16c59d027a31,74b7eeab-9c1a-44c0-9a93-2f69bbcb7ee3,2023-05-23,300.92,LATE_ARRIVAL,Joshua Edwards
988208bf-ecfd-4950-942f-be4de1b600c9,7a24f71a-14ed-478f-a78b-25fc57efd986,8a8c1362-fe17-49af-a63a-d2ce927dbb3c,2024-04-30,568.36,NOT_AS_DESCRIBED,Emily Ward
35cb03d4-269a-42a5-9e0e-c07ba26d0704,f02f29db-077a-4d4e-b741-a6075504fd6f,dd2f1f88-e56b-4212-9262-40f8157e8f9d,2024-04-30,3909.95,NOT_AS_DESCRIBED,William Hawkins
4c8266c2-e1b5-4f75-9204-c3f97439f1d4,7d8eed29-ed98-44df-bcb9-5cb93ac34979,c6123b5d-9919-4e66-8ff9-4e47badbfc19,2023-11-19,1231.11,DEFECTIVE,Shirley Bush
6c37f668-54d2-4a6d-a936-2f7e1da7c2c9,2eabe63d-b669-43e6-a339-3e9c0c93131a,64289fbd-d595-47ed-8ddf-2615760f6da9,2024-04-30,354.83,FIT_ISSUE,Jillian Rios
318d26b4-d85b-4e8f-8dee-b3b360c705d5,a2863251-0444-45d4-9e11-1a270d869efa,82546ab2-7ddc-4309-ac53-22a830bb7da3,2023-04-30,55.94,NOT_AS_DESCRIBED,Tony Bradley
123f0f32-0fdf-49a4-b723-121282c94753,9c4c45c8-6c98-404f-b8f1-d9f8a0956e69,5a090f46-8bed-4a6d-9462-be78c434306a,2024-03-21,289.43,BUYER_REMORSE,April King
f4ec9a16-2468-4375-9065-d9388c46f35c,a8618598-c692-48e6-b1cb-9e0b04f45ed1,2cef89f0-13ba-4356-b7e1-517af50aad66,2024-01-28,31.52,FIT_ISSUE,Alejandro Rivera
a6c0beef-c6d1-4340-9e58-268df7f999ed,b33d1a6c-0066-4e69-bbb7-751c1d24ed5e,9a2a600e-d3a4-4b0a-ac41-e5d2c694d73f,2024-02-27,19.6,NOT_AS_DESCRIBED,Michael Fitzgerald
b31a82d8-ac22-4c42-b3e7-f318054e89c1,c7cc661a-8ea8-472b-99f3-8a6fdd639a78,ffe91d8b-993e-4d0e-aa3c-b35faf4a9d53,2023-09-01,9.05,FIT_ISSUE,Seth Cruz
d9b625ad-ee5a-4161-93b2-26846f6cb88f,e0f56a03-9543-4f61-89c7-7986357e556f,9297fc53-d5da-421a-974c-5b2bd491a9aa,2024-04-10,12.96,WRONG_ITEM,Heather Walker
69d00c90-2023-48c3-890c-aa65ef630893,6a3fa8ce-bc31-4c2c-81a9-5278333b733a,0e227c33-075e-4a73-a0d0-c24edcedff23,2023-11-24,43.02,BUYER_REMORSE,Elizabeth Boone
a188f8c4-e662-4d20-94a6-be52567429ca,5ebb204f-5658-4c11-b5b4-6074547f7ab0,3f8652c8-5c7e-4845-bcc3-e63e3738540b,2024-04-30,192.05,DEFECTIVE,Scott Hill
7a7e6482-cb45-49f6-9e62-41800af2aefb,85cbfd16-5461-41b4-9fa5-133381a1b889,c7dfd140-aca9-4391-8264-0a6dc553cff2,2023-10-17,264.5,BUYER_REMORSE,Andrea Vasquez
eb472268-03f8-437d-a8ee-171a25878a45,d8134073-1fd9-4e2b-b877-ba27e36cf85c,660ea11a-50b1-48e9-866f-8fbc0784aa18,2024-02-29,405.6,FIT_ISSUE,Danielle Peterson
35d695e7-e65f-4f8d-91ee-fd63efe3953b,77036949-01c1-42a4-8f03-409ac22eb578,b08ca90f-faa5-4052-978d-11b314504291,2023-11-12,1529.08,BUYER_REMORSE,Andrew Bell
e83db757-055e-46f1-9545-c69c9142a13e,0d9ab127-48e5-4d80-8b3b-23d24d7822a4,92dfc2a6-c300-44a0-9e1f-54db6adfcea6,2024-04-30,259.14,FRAUD_CHARGEBACK,Jay Duran
180adde6-3172-4ea8-b7a5-3cf5674b280e,589e3654-a87e-4698-82a0-0770599a21b0,7591ccff-fa75-42e6-a6b3-485b3b22f2fa,2024-03-15,56.35,DAMAGED_TRANSIT,Jennifer Hurley
619c3c4d-290e-4326-8191-9a9320d915e0,516b9714-2593-417d-a6df-2d778c713fa4,d25ffbad-a31e-49fa-ae1f-6c7257d5a38e,2023-02-25,313.53,BUYER_REMORSE,Laura Rose
00bd1952-19d9-43f1-ba6e-c8e8458447c7,cdbcb2c6-0dcc-4a6c-b0d3-f38f7971e131,07b5b724-e818-4e78-9d2b-d58be8429e59,2023-05-10,654.86,NOT_AS_DESCRIBED,Wayne Mata
bc208d4d-2f73-4596-8483-10b7e272b0ad,45e95540-8685-4e07-9552-396a255e7cb6,2c1a80cb-16fe-48cc-af4e-6ae5d98c77c7,2023-10-12,1065.11,BUYER_REMORSE,Elizabeth Lozano
1b904f3c-91aa-4d26-bb1c-8d19ddc5d1af,3d63a23e-492a-485c-8edf-e86aeda6542f,59f3aafc-51ab-4058-a955-a0310ca7df65,2024-04-11,74.24,WRONG_ITEM,Marissa Bray
23690540-a429-4d4c-8bdf-c0deb57b20f3,d649d291-5498-49a9-a512-dc2092a1533a,3066347a-e86a-4090-92f6-0ed6576b8cbc,2023-09-14,1987.67,BUYER_REMORSE,Jacob Parks
25bcd81a-7ab5-466d-8e54-b10e25e2e5d6,9c854f10-f0d3-40a7-97cf-9f855eca049e,811ca8fe-31c5-4c54-9ba3-53dcd4635105,2024-03-10,8.12,DAMAGED_TRANSIT,Jimmy Pittman
5ccafbf7-bb16-4eae-b0c6-2a27e483d9ef,694166bd-2fe5-4f20-9731-fb91e5e8e3a9,26e52549-bbce-45bd-b535-f6a261f51fff,2023-03-04,568.44,BUYER_REMORSE,Parker Holland
799c664b-d850-48e4-959d-1bb4905987da,c1440800-4417-4d15-ae03-ea3821bd5c6c,51b98163-758e-4a4b-b1e8-f71b8f8bdd1b,2023-12-21,6.85,LATE_ARRIVAL,Michael Martin
1bb01187-1800-4c6c-8f90-0b48219d3cd0,7c147365-9565-495c-a5e0-d3562ad7a87f,bee59f64-c670-4b93-a31a-4f019abf20fe,2023-03-21,895.3,FIT_ISSUE,Janet Pham
9a9789be-321c-4ef4-b38b-4b3e6177bc42,d8885c2b-a028-4ac4-a1d8-47873ec6338b,de1d4407-d2fa-404e-bcb5-f71f0f15ef97,2024-04-14,20.51,NOT_AS_DESCRIBED,Christine Crosby
130c8d00-883e-4cfa-a69a-edf28d53559d,685d8d32-022c-4b26-bb02-df9c161c4cf6,a4b79616-2efe-435d-91d1-3409bbc96c02,2024-04-21,252.28,NOT_AS_DESCRIBED,Brendan Cunningham
378d692b-5053-46fd-8ff2-f5f436066117,f0fcee24-491e-424e-b7a3-a32c0568b523,a51fb7f7-2eb3-4b4b-b36f-26d06e81aa5b,2023-02-02,8.34,DUPLICATE_ORDER,Sarah Holloway
d3a1f676-9d0e-411e-8268-4a65cdfad3ab,676b8fab-9a21-4eac-946d-f102b8672a1d,ffd0ec69-8994-410a-a00c-be9757aff053,2024-03-24,1573.55,WRONG_ITEM,Holly Byrd
99680557-7996-4292-94c3-f703a5187b07,1b83287b-b84d-435e-8838-6ecfca2ff0ed,220129ff-46a8-4bf6-a9fb-f4831361e702,2023-04-16,297.39,BUYER_REMORSE,Michael Shepherd
d8143d5a-e523-4932-80e9-e29fa61cce70,10c954b7-2d4f-4e7c-bda4-bbe1cf45ddc7,2ebe66fa-19a5-4288-93e4-c3f3732514d2,2023-11-09,2286.06,NOT_AS_DESCRIBED,Christopher Raymond
a642ce54-5da8-4a86-8229-c9980c951aa2,2f9e957c-2a1a-49d5-a68e-565cd731d97b,7931b03b-e77c-4cd2-822c-951584a2c0bf,2023-11-03,240.19,DAMAGED_TRANSIT,David Velasquez
c0c321b5-f1c3-4447-90c5-e4b14a8c8572,c758872e-8ff0-4be0-8402-022f4816cbca,0572d75f-f278-423f-9d34-a7f8eb8775a1,2024-04-30,405.71,BUYER_REMORSE,Kelly Torres
a95d70d6-db4b-452a-9b54-c84161c6a237,5107ed18-7db5-4114-a596-02ecec2b9b3b,d212c5a0-233d-467b-8d4f-4f54e75b559d,2024-03-15,90.95,DAMAGED_TRANSIT,Lisa Anderson
bdc77b17-03a0-4e6a-8c48-cea620fa6bce,4699959e-4b5e-4a68-9c5f-161535aeb8f0,a9918510-e98b-4acd-a0e5-b04aef16292b,2024-02-25,840.46,NOT_AS_DESCRIBED,Alec Diaz
4ee32eba-48d4-43c1-a790-72ca3bacd2d4,58886728-8ced-4bb6-ad1f-0c64e0baf144,0798ba1f-39d7-4abf-8f08-9956c3ea5460,2023-08-21,800.77,FIT_ISSUE,Brandon Graham
287c0df3-fe2f-4e4b-9bf3-9b2a250b1954,522477f5-ef12-4cbb-8dc0-bf4362c614ce,0eb7a248-481b-42de-bdaf-add182f4cbcd,2024-02-16,284.17,BUYER_REMORSE,Jessica Moore
5f3a8770-bb92-4268-a11b-5db0707130be,ce30dfb9-b7fe-4997-8eac-1cb464e21c62,57850b51-afc8-49fc-beb9-a8827c148f2b,2024-04-30,218.43,NOT_AS_DESCRIBED,William Collins
1d8ce9f0-dac3-4e68-9c19-eec16e2aba46,9b1e11ab-5dc6-4692-9e11-70c3fb5ba4c4,bd82fa92-110e-44ca-8dc2-b85fbf10bc1d,2023-07-04,48.32,FIT_ISSUE,Emily Johnson
e689934a-bfe1-4f62-9667-0b54636a3672,a47d310d-6aec-43c1-b7dd-992a369613d3,38a58fb1-6bf4-4830-a832-829e5c363c9a,2024-04-30,229.58,LATE_ARRIVAL,Lori Weaver
83234c8a-349f-40c4-a3c0-542dc4f492c0,3738f349-4c7e-4b5f-91db-e3f84cfb7768,7059a05a-44c5-4857-9b96-7f7ece4d0bc1,2024-03-15,264.08,BUYER_REMORSE,Steven Hickman
55986b32-b412-47ff-bfa7-b9750357aea0,248a7044-9f7f-46ab-929e-b17956e359b6,358b1f7b-0bb9-48f1-b403-c1359d89476b,2024-04-19,38.53,DAMAGED_TRANSIT,Sandra Shaw
04f02823-76d4-47a0-8a11-7ba3dbe33e83,d122f558-7294-4095-a283-7b2bc479f0a8,6909be12-3a77-46ff-a80b-925ff2fd2a6c,2024-04-30,308.51,DEFECTIVE,Zachary Ingram
5cab312b-bc4e-40b3-b0cb-cd0b3f8ec553,76b2d56a-b429-4b04-b255-88afd488640f,9558d029-99ef-4957-ab91-5280014bcec1,2024-04-30,345.48,DAMAGED_TRANSIT,Allison Taylor
fbfc14a0-c3ee-4962-9a17-51bcc04b507a,825769fb-3e58-4e12-b883-191fa9a92789,c0264dee-8c9e-4d88-beea-8b86ab8f3e31,2024-02-14,32.12,NOT_AS_DESCRIBED,Sabrina Hartman
547a442e-979b-44bb-a6ef-15aa9acf9d98,679d5456-fac8-485e-a733-dd94e524492f,4788a9b2-dbf5-4380-a3f5-01e686c4b74a,2024-04-10,32.8,DAMAGED_TRANSIT,Brian Cardenas
cd54fd4b-41da-41f4-b8fc-13589e707786,af0e91e6-9765-4a9f-97c3-e16ee1e1532e,1f8d24f3-4152-4f19-ae29-5fdc7c2f8e88,2023-07-11,302.24,NOT_AS_DESCRIBED,Aaron Hopkins
528c8403-c821-490d-9c93-6b3a37662e07,38a4a09b-bb28-46df-8b93-a41c6a873daa,96d85e92-992c-43eb-8fec-29fa99b57f9b,2024-03-08,499.11,NOT_AS_DESCRIBED,Danielle Scott
a8fa3d13-f239-4226-bf97-0bbe75c19177,f0bf9dd7-f6ff-4b42-be10-746afa6e9294,a1249146-147d-4a34-8096-f58cc1f05726,2024-04-08,126.94,WRONG_ITEM,Lisa Gibbs
b9a7fd38-7324-4e66-9e22-585a1016c668,17091a2f-d714-4e70-b783-c587961a21fe,1d7170d6-bfc2-4f55-9119-fc2b0d153f54,2024-01-29,128.38,BUYER_REMORSE,Ashley Quinn
cd09efd6-6a35-41e2-a78f-3702bf52ead7,aaa350b8-5f24-44a6-b79a-f193b5abf3e3,e82ef108-df5d-4402-bde9-9af9ad470a8e,2023-09-19,311.37,BUYER_REMORSE,Connie Alvarez
dc73c0ab-2058-46a2-97ed-669eddb612c2,e151cf7f-6176-4c6c-8b28-c6e447216177,59cecc92-981a-4178-9fec-fdd983b513dd,2023-04-30,35.72,FIT_ISSUE,Samantha Weber
15a317ba-153b-459b-a3e1-ef05d5212456,e7610919-e899-406f-b28d-cc921b7308a2,768b84c9-e892-432a-8ee1-5898ce3facee,2024-03-24,839.08,BUYER_REMORSE,Justin Moore
7d48c55c-8974-4b80-a5d0-af52cf52f025,871c74b2-96f6-4f5b-a9da-ec0fc5e9ca11,3bff50db-791d-4cf4-8d79-2629771c7e74,2023-05-16,737.86,FIT_ISSUE,Jennifer Thompson
b45aa552-46a5-4cea-a49c-d060c206c5a9,3182cd6b-a930-4122-9550-d0d1e6301c6a,c38565da-8cb5-48b3-bc10-dd22e5560375,2023-04-09,12.37,FIT_ISSUE,Christopher Estrada
0b7e247c-8c9c-4579-9291-abf18c3d941f,178e0e4e-4486-4fe4-8de9-3ef4b3f42e45,2ea600ff-242b-4459-bb62-47a5cda7db55,2023-10-11,116.85,BUYER_REMORSE,Megan Crawford
4cf93cd3-6b8f-4e3f-929a-51825902190c,8f6111b6-e147-430b-b82e-d273fb38c9da,d47c6e9e-75fb-4bfd-84d5-91a2b4c0a1f9,2024-04-25,624.86,DAMAGED_TRANSIT,Jesse Davis
2bb4a456-e826-416a-a961-906dd62cecd9,f8a47d21-d74f-4b1c-8cb2-34e2dd03b394,58b2cb8e-3ca7-40b0-a3e0-31a3671c0d35,2023-01-30,95.1,DEFECTIVE,Kenneth Griffin
b359c8a5-1167-4bc9-b9b9-c57922ed5390,b74929b2-2e27-4862-9ce2-a5c3a57f4f20,22048c2a-1a32-483a-8e7c-d67273e11e28,2024-03-18,180.87,BUYER_REMORSE,Sarah Combs
7828aa29-55bb-419a-b4b0-b22457d2640e,7074de9b-4a92-4217-90fe-8b0d76ca0926,f1a27f21-fc9f-4ca4-ad94-dfb58560d97c,2023-04-02,136.06,DEFECTIVE,Lindsey Black
656d3fcb-5c75-4c0a-988f-604721796f17,73d45555-8497-4196-9084-adb8e12b40eb,3a8f6d4e-cfcd-4c81-be35-05a12abf4660,2024-01-17,155.06,WRONG_ITEM,John Shaffer
06fc2ec2-e99a-47b9-b066-229f5735c03c,f79b6ce4-d2f3-4212-b9ea-3bdbc1c8be12,8da0578d-dc11-4fa2-ae3a-360bb0af3e17,2024-02-25,87.34,LATE_ARRIVAL,Laurie Williams
ebf28c03-8c57-440b-a5a1-dd6c2bff5540,64a93d01-5eca-489f-a5c4-af7323ebf7ce,291ad457-6624-4c60-ad52-306eedc72e95,2024-04-30,139.38,DAMAGED_TRANSIT,Theresa Turner
3dc33614-f5d3-4729-82e1-bddc5a70baf9,cfb7f91c-e014-4d80-b0e0-58771cb74fa0,70cf4e8e-f414-4e00-80ff-1d9a0f3c2036,2024-03-06,819.22,WRONG_ITEM,Mario Esparza
11bddd6a-79a2-4bec-a16a-6e3a9f5251b1,fcf8ae47-a999-424e-a8fa-77c28829c366,11bf4d01-27ca-4b6c-b2a3-90da3287a291,2023-09-15,587.11,NOT_AS_DESCRIBED,Patricia Parrish
e3564ee1-a4e7-41f0-bc37-c92f6a9f20a9,c3627a32-9cf7-442d-99d2-9c7a774cfecf,cc6e3bfd-d146-476a-8d75-dfa7c05d0097,2023-12-08,86.56,DAMAGED_TRANSIT,Sierra Erickson
2b0c4595-effa-47a2-a002-9d464d4e560e,afd07573-ea79-4237-bac5-542ac446c28d,43d037a0-8f20-4231-9f3d-c7420ba9ec66,2024-04-26,88.82,DUPLICATE_ORDER,Lindsay Murphy
c5a381da-4cdf-4631-98ff-a7c7152a6fed,25e3f142-a00d-4ca4-9349-ceb3e75d7137,ab0fd84c-296c-48b6-8358-e6ba5e18ec97,2024-04-26,294.63,NOT_AS_DESCRIBED,Monica Ross
d21f9343-fb04-4cb5-a809-3aafd3956bff,7136b33a-ea4d-4f2f-9aeb-7a5d27d523c7,fda45f0d-8bc2-4f07-9341-24ed9c746d64,2024-03-28,1029.63,NOT_AS_DESCRIBED,Christopher Bell
eafe0117-e9db-4b5a-bf3f-bd86418b84ff,cf100e33-4475-4ee0-a329-ee2adba41c13,d7c34d7b-f1b7-4e54-afef-5f6800714a3c,2023-11-05,986.6,NOT_AS_DESCRIBED,Rachel Acevedo
81616af9-254d-4268-9990-fa05d3b98b78,001d244e-71ff-4046-942f-8b33e6b0503d,66c35290-61d5-4b9d-b264-fd5ed4f2f235,2023-10-03,21.14,NOT_AS_DESCRIBED,Michele Hoffman
fb765d7d-3bac-4801-be5b-ef9cdfce9ce8,a3f659a4-2eff-4eed-aed1-bf578bbb39a1,79afdf26-4033-4e3d-a190-1b1b256f1c8c,2024-01-22,145.38,BUYER_REMORSE,Carla Frazier
39c261e9-35de-4dbf-9d65-7b37b17f27f3,d024d08b-760c-471a-8b7d-24efd029fd34,f700b19b-0960-4edd-8133-0755234530be,2023-12-28,567.08,BUYER_REMORSE,Jose Jones
c2b0cb1b-dab5-4ec5-80d2-a8bed4333bd1,7f3554c4-cdf5-44ed-9a2a-ff01513cb9a3,ce1b8ace-c175-4197-b154-c20ecae51fda,2024-01-02,192.27,DEFECTIVE,Annette Robbins
5d594815-3b28-4db6-bc69-c71d8c9df3b0,897764f0-409e-4946-adf5-ebd4f85f8bb0,628932c0-fe67-482b-b666-a20815fe07c9,2024-04-30,28.06,BUYER_REMORSE,Lisa Rowe
